timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754427440209,27068,BasicPatientSearch,500,Internal Server Error,Thread Group 1-346,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27068,0,792
1754427441409,25868,BasicPatientSearch,500,Internal Server Error,Thread Group 1-406,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25868,0,776
1754427441030,26247,BasicPatientSearch,500,Internal Server Error,Thread Group 1-387,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26247,0,847
1754427439711,27566,BasicPatientSearch,500,Internal Server Error,Thread Group 1-321,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27566,0,780
1754427440169,27108,BasicPatientSearch,500,Internal Server Error,Thread Group 1-344,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27108,0,748
1754427441430,25847,BasicPatientSearch,500,Internal Server Error,Thread Group 1-407,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25847,0,756
1754427440868,26431,BasicPatientSearch,500,Internal Server Error,Thread Group 1-379,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26431,0,856
1754427441299,26005,BasicPatientSearch,500,Internal Server Error,Thread Group 1-402,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26005,0,778
1754427440038,27271,BasicPatientSearch,500,Internal Server Error,Thread Group 1-339,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27271,0,758
1754427440509,26803,BasicPatientSearch,500,Internal Server Error,Thread Group 1-361,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26803,0,805
1754427441729,25588,BasicPatientSearch,500,Internal Server Error,Thread Group 1-422,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25588,0,843
1754427440369,26959,BasicPatientSearch,500,Internal Server Error,Thread Group 1-354,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26959,0,835
1754427441508,25826,BasicPatientSearch,500,Internal Server Error,Thread Group 1-411,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25826,0,785
1754427440349,27001,BasicPatientSearch,500,Internal Server Error,Thread Group 1-353,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27001,0,795
1754427440224,27128,BasicPatientSearch,500,Internal Server Error,Thread Group 1-348,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27128,0,777
1754427440449,26915,BasicPatientSearch,500,Internal Server Error,Thread Group 1-358,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26915,0,785
1754427441169,26195,BasicPatientSearch,500,Internal Server Error,Thread Group 1-394,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26195,0,913
1754427441230,26134,BasicPatientSearch,500,Internal Server Error,Thread Group 1-397,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26134,0,822
1754427437128,30237,BasicPatientSearch,500,Internal Server Error,Thread Group 1-191,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30237,0,3888
1754427441048,26318,BasicPatientSearch,500,Internal Server Error,Thread Group 1-388,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26318,0,855
1754427435000,32367,BasicPatientSearch,500,Internal Server Error,Thread Group 1-87,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32367,0,727
1754427438871,28502,BasicPatientSearch,500,Internal Server Error,Thread Group 1-279,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28502,0,755
1754427437772,29613,BasicPatientSearch,500,Internal Server Error,Thread Group 1-224,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29613,0,3989
1754427441630,25763,BasicPatientSearch,500,Internal Server Error,Thread Group 1-417,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25763,0,922
1754427441010,26384,BasicPatientSearch,500,Internal Server Error,Thread Group 1-386,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26384,0,871
1754427440810,26641,BasicPatientSearch,500,Internal Server Error,Thread Group 1-376,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26641,0,809
1754427441549,25918,BasicPatientSearch,500,Internal Server Error,Thread Group 1-413,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25918,0,849
1754427441830,25653,BasicPatientSearch,500,Internal Server Error,Thread Group 1-427,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25653,0,817
1754427440615,26877,BasicPatientSearch,500,Internal Server Error,Thread Group 1-366,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,26877,0,848
1754427441787,25719,BasicPatientSearch,500,Internal Server Error,Thread Group 1-424,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,25719,0,785
1754427437632,29983,BasicPatientSearch,500,Internal Server Error,Thread Group 1-217,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29983,0,3983
1754427440568,27060,BasicPatientSearch,500,Internal Server Error,Thread Group 1-364,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27060,0,861
1754427436219,31455,BasicPatientSearch,500,Internal Server Error,Thread Group 1-148,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31455,0,835
1754427434896,32778,BasicPatientSearch,500,Internal Server Error,Thread Group 1-80,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32778,0,722
1754427435375,32301,BasicPatientSearch,500,Internal Server Error,Thread Group 1-105,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32301,0,756
1754427434873,32803,BasicPatientSearch,500,Internal Server Error,Thread Group 1-79,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32803,0,725
1754427436623,31054,BasicPatientSearch,500,Internal Server Error,Thread Group 1-167,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31054,0,847
1754427435078,32599,BasicPatientSearch,500,Internal Server Error,Thread Group 1-91,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32599,0,736
1754427434983,32691,BasicPatientSearch,500,Internal Server Error,Thread Group 1-84,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32691,0,728
1754427437230,30448,BasicPatientSearch,500,Internal Server Error,Thread Group 1-197,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30448,0,780
1754427437702,29977,BasicPatientSearch,500,Internal Server Error,Thread Group 1-219,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29977,0,895
1754427437431,30255,BasicPatientSearch,500,Internal Server Error,Thread Group 1-207,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30255,0,832
1754427437040,30647,BasicPatientSearch,500,Internal Server Error,Thread Group 1-186,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30647,0,776
1754427437191,30496,BasicPatientSearch,500,Internal Server Error,Thread Group 1-195,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30496,0,820
1754427437131,30556,BasicPatientSearch,500,Internal Server Error,Thread Group 1-192,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30556,0,878
1754427436804,30884,BasicPatientSearch,500,Internal Server Error,Thread Group 1-176,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30884,0,754
1754427437322,30366,BasicPatientSearch,500,Internal Server Error,Thread Group 1-200,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30366,0,806
1754427435200,32489,BasicPatientSearch,500,Internal Server Error,Thread Group 1-97,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32489,0,759
1754427435394,32295,BasicPatientSearch,500,Internal Server Error,Thread Group 1-106,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32295,0,737
1754427437493,30196,BasicPatientSearch,500,Internal Server Error,Thread Group 1-210,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30196,0,759
1754427437753,29937,BasicPatientSearch,500,Internal Server Error,Thread Group 1-223,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29937,0,844
1754427437215,30475,BasicPatientSearch,500,Internal Server Error,Thread Group 1-196,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30475,0,785
1754427437642,30048,BasicPatientSearch,500,Internal Server Error,Thread Group 1-216,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30048,0,760
1754427443129,24563,BasicPatientSearch,500,Internal Server Error,Thread Group 1-492,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,24563,0,870
1754427438132,29560,BasicPatientSearch,500,Internal Server Error,Thread Group 1-242,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29560,0,831
1754427437764,29928,BasicPatientSearch,500,Internal Server Error,Thread Group 1-222,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29928,0,820
1754427437150,30541,BasicPatientSearch,500,Internal Server Error,Thread Group 1-193,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30541,0,861
1754427436563,31129,BasicPatientSearch,500,Internal Server Error,Thread Group 1-164,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31129,0,895
1754427438352,29342,BasicPatientSearch,500,Internal Server Error,Thread Group 1-253,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29342,0,872
1754427434829,32865,BasicPatientSearch,500,Internal Server Error,Thread Group 1-78,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32865,0,757
1754427437421,30274,BasicPatientSearch,500,Internal Server Error,Thread Group 1-205,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30274,0,841
1754427436775,30928,BasicPatientSearch,500,Internal Server Error,Thread Group 1-173,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30928,0,859
1754427434750,32956,BasicPatientSearch,500,Internal Server Error,Thread Group 1-74,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32956,0,710
1754427437072,30634,BasicPatientSearch,500,Internal Server Error,Thread Group 1-189,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30634,0,844
1754427436993,30717,BasicPatientSearch,500,Internal Server Error,Thread Group 1-185,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30717,0,781
1754427435019,32691,BasicPatientSearch,500,Internal Server Error,Thread Group 1-86,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32691,0,765
1754427436632,31078,BasicPatientSearch,500,Internal Server Error,Thread Group 1-166,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31078,0,838
1754427437411,30299,BasicPatientSearch,500,Internal Server Error,Thread Group 1-206,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30299,0,888
1754427436972,30747,BasicPatientSearch,500,Internal Server Error,Thread Group 1-184,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30747,0,758
1754427438631,29089,BasicPatientSearch,500,Internal Server Error,Thread Group 1-267,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29089,0,869
1754427438891,28830,BasicPatientSearch,500,Internal Server Error,Thread Group 1-280,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28830,0,750
1754427438112,29610,BasicPatientSearch,500,Internal Server Error,Thread Group 1-241,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29610,0,772
1754427435205,32516,BasicPatientSearch,500,Internal Server Error,Thread Group 1-95,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32516,0,754
1754427437621,30101,BasicPatientSearch,500,Internal Server Error,Thread Group 1-215,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30101,0,795
1754427437972,29752,BasicPatientSearch,500,Internal Server Error,Thread Group 1-234,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29752,0,772
1754427434769,32954,BasicPatientSearch,500,Internal Server Error,Thread Group 1-75,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32954,0,750
1754427437931,29794,BasicPatientSearch,500,Internal Server Error,Thread Group 1-232,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29794,0,753
1754427438061,29665,BasicPatientSearch,500,Internal Server Error,Thread Group 1-240,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29665,0,895
1754427439016,28712,BasicPatientSearch,500,Internal Server Error,Thread Group 1-286,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28712,0,752
1754427437170,30558,BasicPatientSearch,500,Internal Server Error,Thread Group 1-194,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30558,0,841
1754427434910,32821,BasicPatientSearch,500,Internal Server Error,Thread Group 1-82,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32821,0,729
1754427438952,28780,BasicPatientSearch,500,Internal Server Error,Thread Group 1-283,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28780,0,819
1754427439411,28322,BasicPatientSearch,500,Internal Server Error,Thread Group 1-306,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28322,0,847
1754427438670,29063,BasicPatientSearch,500,Internal Server Error,Thread Group 1-269,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29063,0,994
1754427439371,28365,BasicPatientSearch,500,Internal Server Error,Thread Group 1-304,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28365,0,735
1754427437697,30039,BasicPatientSearch,500,Internal Server Error,Thread Group 1-220,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30039,0,778
1754427438931,28806,BasicPatientSearch,500,Internal Server Error,Thread Group 1-282,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28806,0,849
1754427438311,29427,BasicPatientSearch,500,Internal Server Error,Thread Group 1-251,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29427,0,903
1754427435129,32609,BasicPatientSearch,500,Internal Server Error,Thread Group 1-90,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32609,0,745
1754427437452,30286,BasicPatientSearch,500,Internal Server Error,Thread Group 1-208,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30286,0,847
1754427437812,29928,BasicPatientSearch,500,Internal Server Error,Thread Group 1-226,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29928,0,790
1754427439568,28173,BasicPatientSearch,500,Internal Server Error,Thread Group 1-314,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28173,0,828
1754427434893,32848,BasicPatientSearch,500,Internal Server Error,Thread Group 1-81,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,32848,0,725
1754427437093,30648,BasicPatientSearch,500,Internal Server Error,Thread Group 1-190,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30648,0,846
1754427438071,29672,BasicPatientSearch,500,Internal Server Error,Thread Group 1-239,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29672,0,885
1754427436842,30902,BasicPatientSearch,500,Internal Server Error,Thread Group 1-178,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30902,0,839
1754427437712,30034,BasicPatientSearch,500,Internal Server Error,Thread Group 1-221,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30034,0,889
1754427438432,29322,BasicPatientSearch,500,Internal Server Error,Thread Group 1-257,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29322,0,799
1754427438492,29264,BasicPatientSearch,500,Internal Server Error,Thread Group 1-260,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29264,0,1036
1754427437279,30493,BasicPatientSearch,500,Internal Server Error,Thread Group 1-201,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30493,0,875
1754427439131,28642,BasicPatientSearch,500,Internal Server Error,Thread Group 1-292,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28642,0,720
1754427438292,29484,BasicPatientSearch,500,Internal Server Error,Thread Group 1-250,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29484,0,939
1754427439490,28286,BasicPatientSearch,500,Internal Server Error,Thread Group 1-310,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28286,0,780
1754427436643,31133,BasicPatientSearch,500,Internal Server Error,Thread Group 1-168,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31133,0,827
1754427438611,29167,BasicPatientSearch,500,Internal Server Error,Thread Group 1-266,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29167,0,894
1754427439869,27910,BasicPatientSearch,500,Internal Server Error,Thread Group 1-329,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,27910,0,806
1754427436898,30881,BasicPatientSearch,500,Internal Server Error,Thread Group 1-182,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30881,0,747
1754427437530,30249,BasicPatientSearch,500,Internal Server Error,Thread Group 1-212,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30249,0,873
1754427442970,24811,BasicPatientSearch,500,Internal Server Error,Thread Group 1-484,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,24811,0,792
1754427436683,31098,BasicPatientSearch,500,Internal Server Error,Thread Group 1-170,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31098,0,787
1754427439091,28692,BasicPatientSearch,500,Internal Server Error,Thread Group 1-290,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28692,0,754
1754427437511,30272,BasicPatientSearch,500,Internal Server Error,Thread Group 1-211,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30272,0,788
1754427436345,31438,BasicPatientSearch,500,Internal Server Error,Thread Group 1-153,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31438,0,867
1754427438572,29213,BasicPatientSearch,500,Internal Server Error,Thread Group 1-264,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29213,0,791
1754427438592,29193,BasicPatientSearch,500,Internal Server Error,Thread Group 1-265,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29193,0,786
1754427438052,29734,BasicPatientSearch,500,Internal Server Error,Thread Group 1-238,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29734,0,781
1754427436953,30832,BasicPatientSearch,500,Internal Server Error,Thread Group 1-183,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30832,0,753
1754427437832,29955,BasicPatientSearch,500,Internal Server Error,Thread Group 1-227,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29955,0,807
1754427436361,31425,BasicPatientSearch,500,Internal Server Error,Thread Group 1-154,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31425,0,857
1754427437282,30504,BasicPatientSearch,500,Internal Server Error,Thread Group 1-198,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30504,0,872
1754427436870,30917,BasicPatientSearch,500,Internal Server Error,Thread Group 1-179,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30917,0,811
1754427438851,28937,BasicPatientSearch,500,Internal Server Error,Thread Group 1-278,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28937,0,803
1754427435978,31809,BasicPatientSearch,500,Internal Server Error,Thread Group 1-136,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,31809,0,820
1754427438272,29516,BasicPatientSearch,500,Internal Server Error,Thread Group 1-249,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29516,0,757
1754427438791,28998,BasicPatientSearch,500,Internal Server Error,Thread Group 1-275,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28998,0,863
1754427437602,30187,BasicPatientSearch,500,Internal Server Error,Thread Group 1-214,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30187,0,801
1754427438730,29060,BasicPatientSearch,500,Internal Server Error,Thread Group 1-272,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29060,0,873
1754427443192,24599,BasicPatientSearch,500,Internal Server Error,Thread Group 1-495,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,24599,0,829
1754427438372,29419,BasicPatientSearch,500,Internal Server Error,Thread Group 1-254,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29419,0,852
1754427438193,29612,BasicPatientSearch,500,Internal Server Error,Thread Group 1-245,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29612,0,770
1754427437924,29881,BasicPatientSearch,500,Internal Server Error,Thread Group 1-230,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29881,0,741
1754427439071,28735,BasicPatientSearch,500,Internal Server Error,Thread Group 1-289,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28735,0,733
1754427439429,28377,BasicPatientSearch,500,Internal Server Error,Thread Group 1-307,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28377,0,985
1754427437651,30154,BasicPatientSearch,500,Internal Server Error,Thread Group 1-218,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30154,0,752
1754427437502,30303,BasicPatientSearch,500,Internal Server Error,Thread Group 1-209,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,30303,0,760
1754427438510,29297,BasicPatientSearch,500,Internal Server Error,Thread Group 1-261,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29297,0,868
1754427439232,28573,BasicPatientSearch,500,Internal Server Error,Thread Group 1-297,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,28573,0,839
1754427437952,29869,BasicPatientSearch,500,Internal Server Error,Thread Group 1-233,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29869,0,792
1754427438332,29489,BasicPatientSearch,500,Internal Server Error,Thread Group 1-252,text,false,,573,1730,500,500,https://dev-pm.centralus.cloudapp.azure.com/api/patient-search/BasicPatientSearch,29489,0,899
